work,workLabel,relation,date,language,languageLabel,country,countryLabel,place,placeLabel,lat,lon,origWork,origTitle
http://www.wikidata.org/entity/Q107215014,Jak wam się podoba,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q31487,Kraków,50.061388888,19.937222222,http://www.wikidata.org/entity/Q237572,As You Like It
http://www.wikidata.org/entity/Q20593904,Romeo a Juliet ; Bid wrth eich bodd,edition_or_translation_of,2007-02-15T00:00:00Z,http://www.wikidata.org/entity/Q9309,Welsh,http://www.wikidata.org/entity/Q25,Wales,http://www.wikidata.org/entity/Q428829,Q428829,53.14,-4.27,http://www.wikidata.org/entity/Q70501969,Romeo a Juliet ; Bid wrth eich bodd
http://www.wikidata.org/entity/Q105943599,Hamlet królewicz duński,edition_or_translation_of,1920-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q623594,Zolochiv,49.807490888,24.903061305,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q105943638,"Hamlet, królewicz duński",edition_or_translation_of,1964-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,http://www.wikidata.org/entity/Q36,Poland,http://www.wikidata.org/entity/Q270,Warsaw,52.23,21.011111111,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q105943605,Hamlet,edition_or_translation_of,1960-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q1799,Wrocław,51.11,17.0325,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q105943608,Hamlet,edition_or_translation_of,1971-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q1799,Wrocław,51.11,17.0325,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q18746277,Macbeth (Transl. Maffei),edition_or_translation_of,1869-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q2044,Florence,43.771388888,11.254166666,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q98915477,Le Songe d’une nuit d’été,edition_or_translation_of,1865-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q98557001,Król Jan,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q31487,Kraków,50.061388888,19.937222222,http://www.wikidata.org/entity/Q661222,King John
http://www.wikidata.org/entity/Q102484788,Q102484788,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q98915525,Un songe de nuit d’été,edition_or_translation_of,1919-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,http://www.wikidata.org/entity/Q239,City of Brussels,50.846666666,4.351666666,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q100746634,Q100746634,edition_or_translation_of,,http://www.wikidata.org/entity/Q9056,Czech,,,http://www.wikidata.org/entity/Q1085,Prague,50.0875,14.421388888,http://www.wikidata.org/entity/Q1195233,A Lover's Complaint
http://www.wikidata.org/entity/Q102484774,Q102484774,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q743194,The Winter's Tale
http://www.wikidata.org/entity/Q102484311,Q102484311,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q284641,Timon of Athens
http://www.wikidata.org/entity/Q102484309,Q102484309,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q96887312,Q96887312,edition_or_translation_of,1881-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,,,http://www.wikidata.org/entity/Q1492,Barcelona,41.3825,2.176944444,http://www.wikidata.org/entity/Q26833,Othello
http://www.wikidata.org/entity/Q81533885,The Tragedy of Cymbeline,edition_or_translation_of,1924-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q49145,New Haven,41.308333333,-72.925,http://www.wikidata.org/entity/Q730212,Cymbeline
http://www.wikidata.org/entity/Q102473102,Q102473102,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q116995287,Macbeth,edition_or_translation_of,1899-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q98932778,Q98932778,edition_or_translation_of,1883-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,,,http://www.wikidata.org/entity/Q1492,Barcelona,41.3825,2.176944444,http://www.wikidata.org/entity/Q506505,The Comedy of Errors
http://www.wikidata.org/entity/Q87830408,Amleto,edition_or_translation_of,1858-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q495,Turin,45.079166666,7.676111111,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q100745754,Q100745754,edition_or_translation_of,,http://www.wikidata.org/entity/Q9056,Czech,,,http://www.wikidata.org/entity/Q1085,Prague,50.0875,14.421388888,http://www.wikidata.org/entity/Q1398793,The Rape of Lucrece
http://www.wikidata.org/entity/Q102484313,Q102484313,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q649562,Richard II
http://www.wikidata.org/entity/Q99470337,Król Henryk IV. Część II,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q31487,Kraków,50.061388888,19.937222222,http://www.wikidata.org/entity/Q1232349,"Henry IV, Part 2"
http://www.wikidata.org/entity/Q102484783,Q102484783,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q506865,All's Well That Ends Well
http://www.wikidata.org/entity/Q102473671,Q102473671,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q844836,The Merry Wives of Windsor
http://www.wikidata.org/entity/Q70555164,Julius Ceasar,edition_or_translation_of,1978-01-01T00:00:00Z,http://www.wikidata.org/entity/Q58635,Punjabi,,,http://www.wikidata.org/entity/Q200123,Ludhiana,30.908333333,75.848611111,http://www.wikidata.org/entity/Q215750,Julius Caesar
http://www.wikidata.org/entity/Q102473007,Q102473007,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q730212,Cymbeline
http://www.wikidata.org/entity/Q102473074,Q102473074,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q332387,The Taming of the Shrew
http://www.wikidata.org/entity/Q98912188,Le Songe d’une nuit d’été,edition_or_translation_of,1862-01-01T00:00:00Z,http://www.wikidata.org/entity/Q150,French,,,http://www.wikidata.org/entity/Q90,Paris,48.856666666,2.352222222,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q81533221,The Tragedy of Coriolanus,edition_or_translation_of,1924-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q49145,New Haven,41.308333333,-72.925,http://www.wikidata.org/entity/Q463126,Coriolanus
http://www.wikidata.org/entity/Q102473059,Q102473059,translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q41567,Hamlet
http://www.wikidata.org/entity/Q98929402,Król Henryk IV. Część I,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q31487,Kraków,50.061388888,19.937222222,http://www.wikidata.org/entity/Q631855,"Henry IV, Part 1"
http://www.wikidata.org/entity/Q102484285,Q102484285,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q237572,As You Like It
http://www.wikidata.org/entity/Q102473011,Q102473011,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q128610,Love's Labour's Lost
http://www.wikidata.org/entity/Q102473078,Q102473078,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q221211,Twelfth Night
http://www.wikidata.org/entity/Q102484291,Q102484291,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q672059,Henry VIII
http://www.wikidata.org/entity/Q120628919,Lear,edition_or_translation_of,1902-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q102484791,Q102484791,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q181598,King Lear
http://www.wikidata.org/entity/Q102484288,Q102484288,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q130851,Much Ado About Nothing
http://www.wikidata.org/entity/Q98915234,Król Ryszard II,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q31487,Kraków,50.061388888,19.937222222,http://www.wikidata.org/entity/Q649562,Richard II
http://www.wikidata.org/entity/Q98912229,Julio César,edition_or_translation_of,1883-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,,,http://www.wikidata.org/entity/Q1492,Barcelona,41.3825,2.176944444,http://www.wikidata.org/entity/Q215750,Julius Caesar
http://www.wikidata.org/entity/Q98935222,Las alegres comadres de Windsor,edition_or_translation_of,1883-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,,,http://www.wikidata.org/entity/Q1492,Barcelona,41.3825,2.176944444,http://www.wikidata.org/entity/Q844836,The Merry Wives of Windsor
http://www.wikidata.org/entity/Q102473676,Q102473676,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q86440,The Tempest
http://www.wikidata.org/entity/Q102473045,Q102473045,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q652011,Richard III
http://www.wikidata.org/entity/Q98915765,Macbeth,edition_or_translation_of,1978-01-01T00:00:00Z,http://www.wikidata.org/entity/Q58635,Punjabi,,,http://www.wikidata.org/entity/Q200123,Ludhiana,30.908333333,75.848611111,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q98915724,Coriolano,edition_or_translation_of,1858-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q495,Turin,45.079166666,7.676111111,http://www.wikidata.org/entity/Q463126,Coriolanus
http://www.wikidata.org/entity/Q102473048,Q102473048,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q102473086,Q102473086,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q495954,Henry V
http://www.wikidata.org/entity/Q102473680,Q102473680,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q606830,Antony and Cleopatra
http://www.wikidata.org/entity/Q98916812,Il Sogno di una notte d'estate,edition_or_translation_of,1859-01-01T00:00:00Z,http://www.wikidata.org/entity/Q652,Italian,,,http://www.wikidata.org/entity/Q495,Turin,45.079166666,7.676111111,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q102473054,Q102473054,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q463126,Coriolanus
http://www.wikidata.org/entity/Q102484761,Q102484761,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q272169,Titus Andronicus
http://www.wikidata.org/entity/Q102473015,Q102473015,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q232042,The Two Gentlemen of Verona
http://www.wikidata.org/entity/Q102473684,Q102473684,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q206400,The Merchant of Venice
http://www.wikidata.org/entity/Q102473022,Q102473022,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q661222,King John
http://www.wikidata.org/entity/Q98912119,Q98912119,edition_or_translation_of,1839-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q216,Vilnius,54.687222222,25.28,http://www.wikidata.org/entity/Q104871,A Midsummer Night's Dream
http://www.wikidata.org/entity/Q71319803,Q71319803,edition_or_translation_of,,http://www.wikidata.org/entity/Q9056,Czech,,,http://www.wikidata.org/entity/Q1085,Prague,50.0875,14.421388888,http://www.wikidata.org/entity/Q1199790,The Passionate Pilgrim
http://www.wikidata.org/entity/Q98927508,Q98927508,edition_or_translation_of,1883-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1321,Spanish,,,http://www.wikidata.org/entity/Q1492,Barcelona,41.3825,2.176944444,http://www.wikidata.org/entity/Q237572,As You Like It
http://www.wikidata.org/entity/Q102484801,Q102484801,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q215750,Julius Caesar
http://www.wikidata.org/entity/Q102484301,Q102484301,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q506505,The Comedy of Errors
http://www.wikidata.org/entity/Q71723635,Q71723635,edition_or_translation_of,1839-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q216,Vilnius,54.687222222,25.28,http://www.wikidata.org/entity/Q83186,Romeo and Juliet
http://www.wikidata.org/entity/Q116995282,Karnabeer,edition_or_translation_of,1885-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9610,Bangla,,,http://www.wikidata.org/entity/Q1348,Kolkata,22.5675,88.37,http://www.wikidata.org/entity/Q130283,Macbeth
http://www.wikidata.org/entity/Q81444111,Two Gentlemen of Verona,edition_or_translation_of,1924-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1860,English,,,http://www.wikidata.org/entity/Q49145,New Haven,41.308333333,-72.925,http://www.wikidata.org/entity/Q232042,The Two Gentlemen of Verona
http://www.wikidata.org/entity/Q102484306,Q102484306,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q665446,Measure for Measure
http://www.wikidata.org/entity/Q102484768,Q102484768,edition_or_translation_of,1861-01-01T00:00:00Z,http://www.wikidata.org/entity/Q9027,Swedish,,,http://www.wikidata.org/entity/Q2167,Lund,55.708313018,13.199164196,http://www.wikidata.org/entity/Q183304,Troilus and Cressida
http://www.wikidata.org/entity/Q59264923,Otello,edition_or_translation_of,1895-01-01T00:00:00Z,http://www.wikidata.org/entity/Q809,Polish,,,http://www.wikidata.org/entity/Q31487,Kraków,50.061388888,19.937222222,http://www.wikidata.org/entity/Q26833,Othello
